userids,tweets,tokens,nodes,edges,avg_degrees,DENS,OUT,SS,IS,RIS,ABC,RBC,ACC,country,type,alpha-6,alpha-8
282450171,122256,2194643,76,245,6.4474,0.043,0.6799999999999999,0.009601081812035159,0.03830680019037813,6.61391415940894e-05,0.9852985298529853,0.694,0.9188514357053683,au,au,0.55,0.42
79674386,54127,911975,41,123,6.0,0.075,0.725,0.015956727518593644,0.023742872961448426,0.0002318630532429609,0.9720972097209721,0.8388,0.8114856429463171,au,au,0.56,0.43
324730912,209151,2618541,182,918,10.0879,0.0279,0.8508290000000001,0.0056795131845841776,0.047594533427874855,0.0024241147070828686,0.9813981398139814,0.6626000000000001,0.7540574282147317,au,au,0.55,0.42
1457631883538300933,157592,1134362,104,2152,41.3846,0.2009,0.9320390000000001,0.05625422582826233,0.10866123376686448,0.002059421035958246,0.9828982898289829,0.6334,0.9600499375780275,us,rural,0.61,0.48
1324132434267443201,108031,1003353,82,325,7.9268,0.0489,0.82716,0.014063556457065583,0.05178090973551038,0.0002666131317244325,0.961896189618962,0.39949999999999997,0.7116104868913857,us,urban,0.49,0.38
1227730524912934912,30054,564227,14,21,3.0,0.1154,0.6153850000000001,0.019743069641649763,0.012627121113517818,7.34487624312471e-05,0.9696969696969697,0.8686,0.9001248439450686,us,rural,0.56,0.44
1174888502078652416,22224,330146,18,39,4.3333,0.1275,0.705882,0.027856659905341447,0.06939088710382407,0.00020146114149741906,0.9288928892889289,0.6489,0.8352059925093633,us,urban,0.54,0.42
2942595936,130134,1489153,84,381,9.0714,0.0546,0.951807,0.021636240703177823,0.08068924654939633,0.001979908343700675,0.976897689768977,0.6834,0.8439450686641699,au,au,0.59,0.45
2254184609,74865,708226,72,617,17.1389,0.1207,0.887324,0.023394185260311017,0.036404961487280604,0.0004776049846349302,0.9648964896489649,0.34850000000000003,0.9612983770287141,us,urban,0.54,0.42
2439998839,251088,4547923,176,452,5.1364,0.0147,0.634286,0.0037863421230561185,0.055545734461356154,0.0009625313419090072,0.9987998799879988,0.9549,0.9700374531835206,au,au,0.6,0.45
748684813,70862,985619,42,90,4.2857,0.0523,0.48780500000000004,0.005409060175794456,0.017345779141938553,0.0011066319378981195,0.9678967896789679,0.5805,0.9288389513108615,us,urban,0.5,0.38
786095173080059905,233353,2157164,184,2046,22.2391,0.0608,0.972678,0.012035158891142664,0.04327605800705176,0.00254203228824049,0.9714971497149715,0.6258,0.7715355805243446,us,rural,0.57,0.43
859798936600682496,34581,718416,34,169,9.9412,0.1506,0.818182,0.021771467207572684,0.039151845987975095,0.006040426222345762,0.9606960696069606,0.8445,0.9300873907615481,us,rural,0.6,0.47
950920205215023105,70543,626619,59,345,11.6949,0.1008,0.724138,0.01879648411088573,0.04317892630617855,0.00017949702357997893,0.9534953495349535,0.18510000000000004,0.9875156054931336,us,urban,0.49,0.38
1528654721623654402,16353,97334,21,305,29.0476,0.7262,1.0,0.1684922244759973,0.09206725398968461,0.09270866144119658,0.9642964296429642,0.9529,0.9600499375780275,au,au,0.69,0.62
275839077,193973,2584648,95,296,6.2316,0.0331,0.62766,0.0070317782285327915,0.15289501034452613,0.00021164995382188167,0.9903990399039904,0.8009999999999999,0.9563046192259675,us,urban,0.59,0.45
842148265546125312,45932,726891,30,99,6.6,0.1138,0.724138,0.014469235970250167,0.24794226491700094,0.006215398802159976,0.8685868586858686,0.36739999999999995,0.66916354556804,us,rural,0.48,0.38
1581528168351281152,159753,3026383,116,490,8.4483,0.0367,0.834783,0.009601081812035159,0.07600944120132487,0.015516291975541725,0.9891989198919892,0.9242,0.9138576779026217,au,au,0.62,0.47
492035953,207526,3006546,147,1545,21.0204,0.072,0.952055,0.02244759972954699,0.025648596932580887,0.00026524992269370856,0.9732973297329733,0.5827,0.9750312109862672,au,au,0.59,0.45
1139870722086637568,67394,1014524,87,684,15.7241,0.0914,0.883721,0.03529411764705882,0.03604945946208464,0.003249267483740471,0.9771977197719772,0.43010000000000004,1.0,uk,urban,0.56,0.43
1579784416427012096,96409,1804633,39,83,4.2564,0.056,0.6578949999999999,0.007302231237322515,0.0756539391761289,0.0,0.9906990699069907,0.9644,0.9775280898876404,au,au,0.61,0.47
1370618297192869888,64813,1217610,46,143,6.2174,0.0691,0.866667,0.02325895875591616,0.021745845191495146,0.00030726261480438187,0.975997599759976,0.7247,0.9438202247191011,au,au,0.59,0.45
2649611808,142260,2341117,243,1908,15.7037,0.0324,0.884298,0.020283975659229205,0.023132885879964645,0.0016407278346941704,0.9864986498649865,0.4908,0.7253433208489388,au,au,0.52,0.4
748674648972226560,56526,836515,144,4789,66.5139,0.2326,0.944056,0.08992562542258282,0.024385884821229106,0.0008088765309028381,0.9831983198319832,0.6794,0.9438202247191011,us,urban,0.61,0.49
727195889312235520,18674,185224,16,32,4.0,0.1333,0.6,0.011359026369168355,0.05722028498441036,0.0011516765949219547,0.9285928592859286,0.6214,0.8389513108614233,us,rural,0.51,0.4
54304685,98265,1000556,70,397,11.3429,0.0822,0.884058,0.015010141987829614,0.05040163958311074,0.00025363914232857704,0.9621962196219622,0.20530000000000004,0.9725343320848939,us,urban,0.51,0.4
592539666,47593,667649,46,126,5.4783,0.0609,0.711111,0.00581473968897904,0.01699804765281245,0.0009107646541474642,0.9411941194119412,0.5555,0.6404494382022472,us,urban,0.48,0.37
2704168543,82569,1245250,54,244,9.037,0.0853,1.0,0.010141987829614603,1.0,0.0004013475415283122,0.9945994599459946,0.9704,0.9300873907615481,us,rural,0.82,0.62
3300750958,62466,882020,60,251,8.3667,0.0709,0.779661,0.01757944557133198,0.03360562586811457,0.0007089509585903751,0.9396939693969397,0.5737,0.7016229712858926,uk,rural,0.51,0.39
1193472583154323458,251623,2690745,172,618,7.186,0.021,0.824561,0.005138607167004733,0.04274766155430147,0.0006154301183619168,0.981998199819982,0.8865,0.8401997503121099,au,au,0.6,0.45
3152391714,381699,4339015,229,1196,10.4454,0.0229,0.881579,0.006355645706558485,0.07452138354394723,0.002413573340698736,0.9645964596459646,0.7313000000000001,0.784019975031211,au,au,0.57,0.43
1401723054133170178,63784,1299719,130,1107,17.0308,0.066,0.953488,0.017038539553752535,0.022008100783852826,0.0006432818890758457,0.9711971197119712,0.6062000000000001,0.7116104868913857,au,au,0.55,0.42
1243357794704621568,17829,309003,14,34,4.8571,0.1868,0.6153850000000001,0.020148749154834347,0.04742358163433799,0.0013603650946426083,0.9285928592859286,0.7863,0.9388264669163545,au,au,0.56,0.44
94359627,78903,923665,52,347,13.3462,0.1308,0.862745,0.02718052738336714,0.1597330820860004,0.025650270391923653,0.9411941194119412,0.782,0.9051186017478152,us,urban,0.61,0.48
1164498615722790913,36676,697287,29,66,4.5517,0.0813,0.75,0.012440838404327248,0.025254242227035636,0.0,0.9657965796579658,0.8003,0.8426966292134832,uk,rural,0.57,0.43
1182476829380227072,44775,372017,72,647,17.9722,0.1266,0.915493,0.021771467207572684,0.039451011626664596,0.0006762927008629454,0.96999699969997,0.5261,0.982521847690387,us,urban,0.58,0.45
1476852065750163466,197740,2314748,119,342,5.7479,0.0244,0.644068,0.0050033806626098715,0.09642069682282206,0.2973597590777176,0.9993999399939995,0.9831,0.9675405742821473,uk,rural,0.62,0.5
525823820,29933,351798,51,97,3.8039,0.038,0.38,0.005138607167004733,0.03108214427942848,0.0,0.9615961596159616,0.34630000000000005,0.9800249687890137,us,urban,0.45,0.34
959933757573812224,109658,1297913,99,287,5.798,0.0296,0.571429,0.011223799864773495,0.03568230163278389,0.0026788820224023895,0.9975997599759976,0.9499,0.9662921348314607,us,urban,0.59,0.45
1147265779630575617,105118,1234989,100,1417,28.34,0.1431,0.949495,0.05138607167004732,0.04967897972861403,0.0048021388467648805,0.9594959495949595,0.7321,0.46816479400749067,us,rural,0.54,0.42
1545922526,852,9975,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,us,urban,0.5,0.38
3410621652,34556,465322,34,37,2.1765,0.033,0.18181799999999992,0.001352265043948614,0.0058279020523928395,0.0,0.9972997299729973,0.9697,0.9400749063670412,au,au,0.52,0.39
841729640091791363,238021,2871392,152,1528,20.1053,0.0666,0.940397,0.01649763353617309,0.046071508358182856,0.00149766139728009,0.9708970897089709,0.6107,0.7415730337078652,us,urban,0.55,0.42
337771048,294216,3823656,135,744,11.0222,0.0411,0.865672,0.010141987829614603,0.0479947160354725,0.0006748354774163094,0.9882988298829883,0.9376,0.9063670411985019,au,au,0.63,0.47
1484884735570714626,116511,1815979,84,347,8.2619,0.0498,0.879518,0.013522650439486139,0.19960953056248967,0.007337084798406004,0.9633963396339634,0.26480000000000004,0.8863920099875156,uk,rural,0.53,0.41
3975878773,59222,1083596,31,69,4.4516,0.0742,0.833333,0.005409060175794456,0.1677658737482152,2.0224851223068203e-05,0.9885988598859886,0.9397,0.9238451935081149,au,au,0.64,0.49
1324244073218146304,136442,2703670,107,424,7.9252,0.0374,0.877358,0.006355645706558485,0.10940914786358823,0.0010518450370254036,0.9771977197719772,0.6528,0.6504369538077404,au,au,0.55,0.41
1488126399768576000,33680,589885,37,320,17.2973,0.2402,0.972222,0.05152129817444219,0.027251269996988917,0.0,0.9195919591959196,0.7248,0.8614232209737828,uk,urban,0.59,0.47
1165795769175031809,133882,2739305,97,213,4.3918,0.0229,0.572917,0.004192021636240703,0.044051168980020004,0.004197073817757262,0.9942994299429943,0.8368,0.9675405742821473,au,au,0.57,0.43
1324627481241047045,4435,104294,5,6,2.4,0.3,0.5,0.02068965517241379,0.08256194574223188,0.0,1.0,1.0,1.0,au,au,0.6,0.49
24369793,43765,580598,31,95,6.129,0.1022,0.8,0.013793103448275862,0.03960447971404427,0.00020966389928574075,0.9543954395439544,0.6047,0.9126092384519351,uk,rural,0.55,0.43
4686937518,322870,4739294,269,1211,9.0037,0.0168,0.817164,0.012035158891142664,0.03474983730440104,0.0015182858097707844,0.9807980798079808,0.6172,0.7565543071161049,au,au,0.54,0.4
1260182073358405632,19245,328738,32,79,4.9375,0.0796,0.5806450000000001,0.007707910750507099,0.0,0.0,0.933093309330933,0.34199999999999997,0.9288389513108615,uk,urban,0.47,0.36
1254919887094415362,188773,3220483,151,415,5.4967,0.0183,0.646667,0.006220419202163624,0.029349314735850337,0.005854536218483767,0.9801980198019802,0.6424000000000001,0.7652933832709113,us,urban,0.51,0.39
22643437,70501,1018182,59,177,6.0,0.0517,0.724138,0.00878972278566599,0.04205219857604926,8.426042026112668e-05,0.957995799579958,0.4989,0.7128589263420724,uk,rural,0.49,0.37
965116945505730560,61693,815879,42,188,8.9524,0.1092,0.829268,0.022177146720757268,0.024852116985420534,0.0023046576398646885,0.921992199219922,0.6195999999999999,0.8813982521847691,us,urban,0.55,0.43
177543302,46264,866348,52,265,10.1923,0.0999,0.803922,0.02285327924273157,0.02208192087651647,0.0036990206976614723,0.9354935493549354,0.7415,0.933832709113608,au,au,0.58,0.45
1381382474446540801,121155,1064326,79,766,19.3924,0.1243,0.961538,0.027856659905341447,0.05790409215855779,0.0012325642480122386,0.9696969696969697,0.6261,0.9413233458177278,us,urban,0.6,0.46
1347467563362471936,53045,505830,66,512,15.5152,0.1193,0.861538,0.036511156186612576,0.027771895913669343,0.0011737934862652518,0.9648964896489649,0.6955,0.9375780274656679,au,au,0.59,0.46
4425680956,40275,577910,46,120,5.2174,0.058,0.644444,0.012035158891142664,0.021530212815556615,0.000533731590934392,0.9912991299129913,0.9566,0.9038701622971286,us,urban,0.59,0.45
18569339,293486,4341211,224,879,7.8482,0.0176,0.865471,0.0033806626098715348,0.0284323914796072,0.00030686305353675597,0.9906990699069907,0.6728000000000001,0.7503121098626717,au,au,0.55,0.42
475632078,491209,8759891,318,1759,11.0629,0.0174,0.832808,0.005138607167004733,0.05940186298602274,0.003030319660883421,0.9972997299729973,0.8517,0.978776529338327,au,au,0.62,0.47
4661565388,64869,789990,58,133,4.5862,0.0402,0.614035,0.005273833671399593,0.06782123881771293,0.00018442102861336972,0.972997299729973,0.48640000000000005,0.968789013732834,us,urban,0.52,0.39
350653550,119201,2339683,100,304,6.08,0.0307,0.838384,0.013252197430696415,0.041723893427097807,0.00024010106643724955,0.9771977197719772,0.6167,0.6916354556803995,au,au,0.53,0.4
1442326884121862144,62645,925476,41,58,2.8293,0.0354,0.19999999999999996,0.008654496281271129,0.04468058240167843,0.0016844210344892706,0.9852985298529853,0.8042,0.9425717852684145,us,urban,0.5,0.38
1014032333987549184,46821,387287,72,936,26.0,0.1831,0.985915,0.028127112914131166,0.050875642283372026,0.00129350909312719,0.9654965496549655,0.5197,0.9625468164794008,us,urban,0.59,0.46
43709897,148111,2169717,107,413,7.7196,0.0364,0.811321,0.00878972278566599,0.050648354103328706,0.0006665269534100868,0.963996399639964,0.5018,0.6179775280898876,us,urban,0.49,0.37
1224195659139440640,147481,1568223,108,742,13.7407,0.0642,0.841121,0.011223799864773495,0.06930152593902072,0.003137731131062876,0.9714971497149715,0.47419999999999995,0.8701622971285893,us,rural,0.54,0.41
953001225867448320,93787,1209460,61,440,14.4262,0.1202,0.85,0.02636916835699797,0.03630005925033753,0.002152648081136979,0.9816981698169817,0.9402,0.9325842696629214,us,urban,0.63,0.49
1389806182978752514,35751,535731,23,153,13.3043,0.3024,0.954545,0.054631507775523995,0.05586238380620283,0.008279673332339678,0.8358835883588359,0.6919,0.5880149812734082,us,urban,0.53,0.44
18147028,144542,3521514,63,1499,47.5873,0.3838,1.0,0.11967545638945232,0.02731149165153031,0.0002925023515061985,0.9690969096909691,0.8383,0.9937578027465668,au,au,0.66,0.54
1002153045369569290,66518,1278795,99,910,18.3838,0.0938,0.938776,0.025828262339418522,0.04290695754373355,0.04141335020923437,0.960996099609961,0.6613,0.8863920099875156,au,au,0.59,0.46
1464592180241219589,23886,215857,20,72,7.2,0.1895,0.842105,0.020013522650439486,0.13505580216215166,0.0,0.8160816081608161,0.5048,0.850187265917603,us,rural,0.53,0.42
1458113912663117824,61253,644957,31,265,17.0968,0.2849,0.833333,0.081947261663286,0.03720144143444096,0.00403100910385071,0.9642964296429642,0.947,0.9712858926342073,us,rural,0.64,0.52
1463987447763812355,57986,1193990,71,990,27.8873,0.1992,0.985714,0.04841108857336037,0.03610385321457364,0.004735976201566813,0.954995499549955,0.7126,0.9612983770287141,uk,rural,0.62,0.49
3241255262,67852,684929,77,1036,26.9091,0.177,0.947368,0.029073698444895196,0.07652035394791798,0.00039316828734396855,0.9681968196819682,0.47750000000000004,0.9438202247191011,us,urban,0.57,0.45
2945190428,325775,6567039,242,3289,27.1818,0.0564,0.987552,0.024746450304259635,0.04229891309626723,0.001499741466232143,0.9798979897989799,0.6836,0.8089887640449438,au,au,0.59,0.45
736256132,62735,826759,36,60,3.3333,0.0476,0.3428570000000001,0.006626098715348207,0.03137353938204812,0.00021255484257503462,0.9690969096909691,0.6324000000000001,0.9363295880149812,us,urban,0.49,0.37
1457385955678199813,11865,232180,6,5,1.6667,0.1667,0.0,0.0067613252197430695,0.02039765718337494,0.0,1.0,1.0,1.0,uk,rural,0.5,0.4
1409143903064780804,231900,2656733,155,494,6.3742,0.0207,0.863636,0.003110209601081812,0.11844822394684952,0.004898268587034897,0.9963996399639964,0.9460999999999999,0.9388264669163545,au,au,0.64,0.49
330454646,152671,2008966,100,354,7.08,0.0358,0.777778,0.0067613252197430695,0.11569745417812011,0.0016367439738198995,0.9702970297029703,0.6929000000000001,0.686641697877653,uk,urban,0.54,0.41
14734727,154131,2231305,121,391,6.4628,0.0269,0.666667,0.004192021636240703,0.03900809107068274,0.0004520918225168122,0.9738973897389739,0.5734,0.7727840199750312,uk,urban,0.5,0.38
1666917320,36261,455432,17,22,2.5882,0.0809,0.25,0.007167004732927654,0.0,0.0,0.9675967596759676,0.8167,0.867665418227216,us,urban,0.48,0.37
1365038764347846658,132163,1615633,88,340,7.7273,0.0444,0.793103,0.008924949290060852,0.07151224345089506,0.003258974472183385,0.9585958595859586,0.42379999999999995,0.6604244694132335,us,urban,0.49,0.37
1153917505729003521,192910,3179619,127,883,13.9055,0.0552,0.960317,0.015551048005409058,0.06469359804959544,0.05751972366624774,0.9348934893489349,0.7885,0.8789013732833958,us,rural,0.61,0.47
2200476079,50136,503574,39,170,8.7179,0.1147,0.868421,0.02231237322515213,0.046881586743465466,0.028243493529628225,0.9450945094509451,0.6346,0.8626716604244694,us,rural,0.56,0.44
937322652519288833,2081,22551,12,19,3.1667,0.1439,0.0,0.0010818120351588911,0.0,0.0,0.8181818181818181,0.27270000000000005,0.9363295880149812,us,rural,0.34,0.27
1335883058,40586,359201,31,160,10.3226,0.172,0.7,0.029749830966869503,0.04338484551202976,0.0015401089060643562,0.9261926192619262,0.37729999999999997,0.9875156054931336,us,urban,0.51,0.4
45989100,850,8482,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,us,urban,0.5,0.38
1145199884837904389,69847,995351,35,102,5.8286,0.0857,0.764706,0.028532792427315753,0.0573815236078599,0.0002593270144912528,0.8595859585958596,0.6554,0.9538077403245943,us,rural,0.55,0.43
952138382003593217,126061,2293927,77,236,6.1299,0.0403,0.815789,0.006085192697768762,0.04791895330879139,0.0020960984099659134,0.9666966696669667,0.6527000000000001,0.7602996254681649,uk,urban,0.54,0.41
1582244376784211968,7162,107322,10,37,7.4,0.4111,0.666667,0.0588235294117647,0.011655804104785679,0.0011360114428706184,0.8790879087908791,0.7269,0.7827715355805244,au,au,0.52,0.44
143949641,170111,1730208,118,454,7.6949,0.0329,0.735043,0.008384043272481406,0.06915971365574582,0.0005207928569445036,0.9795979597959796,0.46840000000000004,0.7328339575530587,us,urban,0.5,0.38
30149147,12694,207795,10,26,5.2,0.2889,0.777778,0.040297498309668695,0.028362456654978482,8.674005048080558e-05,0.8667866786678667,0.6181,0.9001248439450686,au,au,0.54,0.44
1002701334783713281,348,4108,2,1,1.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,1.0,uk,rural,0.5,0.44
970359379617898499,235338,3359423,207,2145,20.7246,0.0503,0.9466019999999999,0.013387423935091278,0.042363020018843546,0.033140081608978696,0.9765976597659766,0.4144,0.8127340823970037,us,urban,0.53,0.41
20220778,118395,1815089,181,412,4.5525,0.0126,0.45555599999999996,0.0021636240703177823,0.04054859984653191,0.0022493419079024674,0.9954995499549955,0.7804,0.9563046192259675,au,au,0.54,0.41
1399235130674274304,63493,643313,35,634,36.2286,0.5328,1.0,0.07748478701825556,0.0784066515788758,0.0024860937107728525,0.9573957395739574,0.874,0.9987515605493134,us,urban,0.66,0.57
14517347,128643,1740428,73,227,6.2192,0.0432,0.8055559999999999,0.006220419202163624,0.12892290656901692,0.00016879113196800033,0.9792979297929792,0.5708,0.9350811485642947,uk,urban,0.57,0.43
293329263,146330,2247229,103,335,6.5049,0.0319,0.754902,0.02623394185260311,0.02201587131992268,0.001320902543563548,0.9954995499549955,0.8594999999999999,0.9712858926342073,au,au,0.6,0.46
393496982,64002,832364,42,101,4.8095,0.0587,0.609756,0.006490872210953346,0.028362456654978482,0.011320898665468891,0.9720972097209721,0.665,0.9013732833957553,uk,urban,0.53,0.41
1477377907756568583,17015,296193,12,30,5.0,0.2273,0.454545,0.02745098039215686,0.11785377793750546,3.3140081608978697e-06,0.9477947794779478,0.8182,0.731585518102372,us,rural,0.52,0.42
1450102359690932231,109116,717721,88,332,7.5455,0.0434,0.5517240000000001,0.02055442866801893,0.03855351471059609,0.00014435913563287032,0.9675967596759676,0.12090000000000001,0.9775280898876404,au,au,0.45,0.34
26454420,265743,3373037,171,1890,22.1053,0.065,0.952941,0.027586206896551724,0.04464561498936408,0.0007767941114728695,0.9591959195919592,0.6271,0.8801498127340824,au,au,0.58,0.44
1087179970768785409,58251,590801,37,111,6.0,0.0833,0.6944440000000001,0.009871534820824882,0.07956640408730196,0.0009879387378092241,0.948094809480948,0.4565,0.9176029962546817,us,rural,0.52,0.4
1626657404,76829,1176624,39,304,15.5897,0.2051,0.842105,0.028668018931710615,0.08113216710537818,0.003276778452196719,0.9591959195919592,0.8848,0.7752808988764045,au,au,0.6,0.47
1311741779817840640,109319,2383226,76,542,14.2632,0.0951,0.946667,0.03177822853279243,0.05267452138354395,0.0060430351223873194,0.963996399639964,0.8522000000000001,0.9063670411985019,au,au,0.63,0.48
1477345296023789572,29713,228419,29,87,6.0,0.1071,0.857143,0.008248816768086545,0.035888220838635104,0.013632090307239463,0.936993699369937,0.8256,0.7652933832709113,us,urban,0.57,0.44
1201936144583315456,94403,1353252,85,1669,39.2706,0.2338,0.916667,0.0759972954699121,0.028607228541178982,0.0013999921709495148,0.9732973297329733,0.7507,1.0,uk,rural,0.62,0.5
609349902,43709,725366,33,238,14.4242,0.2254,0.9375,0.027721433400946585,0.03384262721824522,0.002313636016584284,0.912991299129913,0.5287,0.9176029962546817,uk,rural,0.56,0.45
344161779,59354,736805,28,51,3.6429,0.0675,0.48148100000000005,0.0070317782285327915,0.056530649908210544,0.00044773190397889335,0.9777977797779778,0.802,0.916354556803995,uk,urban,0.54,0.41
1074870118897709056,102031,1813391,59,120,4.0678,0.0351,0.637931,0.0033806626098715348,0.03598535253950832,7.37543092829611e-05,0.9924992499249925,0.8735999999999999,0.9350811485642947,au,au,0.58,0.44
1455026947000389633,34510,411154,28,85,6.0714,0.1124,0.592593,0.04705882352941176,0.008353326275096403,0.0004439595755404245,0.9837983798379838,0.8878,0.9013732833957553,au,au,0.57,0.44
1308943808818810884,4221,55803,12,32,5.3333,0.2424,0.636364,0.02244759972954699,0.012951540994434352,7.834926386065992e-05,0.7614761476147615,0.5136000000000001,0.933832709113608,us,urban,0.48,0.39
1501882276392615939,94760,1990782,109,877,16.0917,0.0745,0.953704,0.0213657876943881,0.05202568162171088,0.07163898492494118,0.9588958895889589,0.4798,0.752808988764045,uk,rural,0.54,0.42
1044695506679730176,69522,1082581,98,424,8.6531,0.0446,0.494845,0.01176470588235294,0.03298204034850854,0.007364466497040373,0.96999699969997,0.7069,0.916354556803995,us,urban,0.52,0.4
895309980,124545,1868335,153,527,6.8889,0.0227,0.875,0.005544286680189317,0.03163773760842326,0.0001451700099701113,0.9852985298529853,0.5992999999999999,0.8589263420724095,au,au,0.56,0.42
4891628361,117865,1532494,112,730,13.0357,0.0587,0.945946,0.017714672075726842,0.06016531815488621,0.002520726271234434,0.9648964896489649,0.5171,0.3707865168539326,uk,urban,0.48,0.37
250422559,163787,1791352,96,386,8.0417,0.0423,0.6947369999999999,0.01176470588235294,0.07331112255106699,0.00038500078496161386,0.9771977197719772,0.601,0.7640449438202247,us,urban,0.52,0.4
4162672033,41314,618506,29,39,2.6897,0.048,0.285714,0.00486815415821501,0.0058279020523928395,2.9379504972498845e-05,0.9816981698169817,0.8241,0.916354556803995,us,rural,0.5,0.38
1348437903261757440,105970,832928,92,1208,26.2609,0.1443,0.978022,0.02569303583502366,0.052054821131972843,0.0013101026375356574,0.9717971797179717,0.43710000000000004,0.9987515605493134,us,urban,0.58,0.45
17519989,48694,512367,39,120,6.1538,0.081,0.605263,0.018661257606490872,0.023480617369090753,0.00042697822166632023,0.9747974797479748,0.8727,0.885143570536829,us,urban,0.56,0.43
435086752,10379,99125,5,4,1.6,0.2,0.0,0.014334009465855307,0.023311608209571358,0.0,1.0,1.0,1.0,us,urban,0.51,0.4
729858667080622080,4089,49078,9,13,2.8889,0.1806,0.25,0.006896551724137931,0.00874185307858926,0.0,0.8391839183918391,0.5179,0.8664169787765293,us,urban,0.41,0.33
1455664454,306963,5604557,178,685,7.6966,0.0217,0.785311,0.008924949290060852,0.09126883140850679,0.00029093936184166155,0.9765976597659766,0.5372,0.5792759051186018,au,au,0.5,0.38
169597260,4178,50585,4,3,1.5,0.25,0.0,0.0029749830966869506,0.0,0.0,1.0,1.0,1.0,us,rural,0.5,0.41
892406915451547649,74481,1376891,75,935,24.9333,0.1685,0.959459,0.03313049357674104,0.03335308344584422,0.0011253525584665957,0.9597959795979598,0.5435,0.8726591760299626,uk,rural,0.57,0.45
1542383593,9864,88525,9,23,5.1111,0.3194,0.5,0.0196078431372549,0.02456072188280089,0.00010857489857636674,0.7560756075607561,0.3036,0.9850187265917603,us,rural,0.43,0.36
25881462,932,10514,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,us,urban,0.5,0.38
1494846635527917570,40172,621943,48,619,25.7917,0.2744,0.978723,0.05327924273157538,0.023162025390226607,0.0025319844975398953,0.9408940894089409,0.8379,0.9762796504369539,us,rural,0.64,0.51
1247639275492917248,151725,1447265,94,485,10.3191,0.0555,0.946237,0.017849898580121704,0.030266237992093478,0.0033089666378445888,0.9414941494149415,0.48550000000000004,0.735330836454432,us,urban,0.53,0.4
1478298883277176834,95353,1715838,54,194,7.1852,0.0678,0.811321,0.01284651791751183,0.03276640797257001,0.0,0.984998499849985,0.9561,0.9001248439450686,us,urban,0.62,0.47
314648293,40910,659261,28,61,4.3571,0.0807,0.37037,0.00581473968897904,0.038852680349285594,1.3056252009778487e-05,0.9372937293729373,0.4941,0.9013732833957553,us,rural,0.46,0.35
1063558401958002688,271987,3630841,168,3576,42.5714,0.1275,0.97006,0.038539553752535496,0.06802521538954669,0.012731690742446298,0.978997899789979,0.8112,0.815230961298377,uk,rural,0.61,0.48
49700075,6390,54897,3,4,2.6667,0.6667,0.0,0.000676132521974307,0.0,0.0,0.0,0.0,1.0,us,urban,0.17,0.21
1282103645488795648,45331,478249,39,100,5.1282,0.0675,0.605263,0.005949966193373901,0.04576845745145843,0.0006431173638479997,0.9702970297029703,0.7286,0.9151061173533084,us,rural,0.55,0.42
1398865812144807937,7009,79990,11,23,4.1818,0.2091,0.5,0.017849898580121704,0.0058279020523928395,0.0,0.8574857485748575,0.5278,0.9313358302122348,us,urban,0.47,0.38
3196015009,79368,1753186,42,106,5.0476,0.0616,0.804878,0.009060175794455713,0.02586034404048449,9.020683206756044e-05,0.9891989198919892,0.9597,0.9413233458177278,au,au,0.62,0.47
1471924915469234177,205313,3179375,150,2319,30.92,0.1038,0.95302,0.027991886409736304,0.026396511029304633,0.022344088931150457,0.9732973297329733,0.8215,0.9250936329588015,us,rural,0.62,0.48
908400996350492673,22794,291430,17,30,3.5294,0.1103,0.5,0.015686274509803918,0.0339960953056249,0.0008696333471859658,0.9873987398739874,0.9375,0.8813982521847691,us,rural,0.56,0.43
1089916028421844992,113224,1440332,60,236,7.8667,0.0667,0.7627120000000001,0.010141987829614603,0.03928977300321506,0.0001924945165798124,0.9744974497449745,0.5962000000000001,0.885143570536829,us,urban,0.54,0.42
1480454575,124713,1183893,67,303,9.0448,0.0685,0.787879,0.011223799864773495,0.04772663254106242,0.0014650618985626053,0.9663966396639664,0.5991,0.8951310861423221,us,rural,0.55,0.42
1508850142241345540,6563,106907,7,7,2.0,0.1667,0.0,0.005273833671399593,0.0,0.0,0.9285928592859286,0.8333,0.8202247191011236,uk,rural,0.43,0.34
730160120,41715,733498,33,241,14.6061,0.2282,0.96875,0.05706558485463151,0.06892465493963265,0.006831710305671068,0.9057905790579058,0.6071,0.8464419475655431,uk,rural,0.58,0.46
87280663,79485,1171529,60,194,6.4667,0.0548,0.5932200000000001,0.010953346855983771,0.02575544180354142,0.0003099185220538958,0.957995799579958,0.3901,0.8027465667915106,us,urban,0.46,0.35
1392704519717392390,121442,1037175,128,560,8.75,0.0344,0.889764,0.009871534820824882,0.03671189766203996,0.00532356630101679,0.9534953495349535,0.6554,0.8489388264669164,us,urban,0.57,0.43
95028937,62126,820581,59,138,4.678,0.0403,0.568966,0.007437457741717376,0.022534554602585643,7.6304450314574e-05,0.9663966396639664,0.6432,0.6779026217228464,us,urban,0.48,0.37
